,ID,SMILES,graph_file
1847,pubchem:5324,C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N,graph_pubchem:5324
1848,pubchem:5325,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,graph_pubchem:5325
1849,pubchem:5326,COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,graph_pubchem:5326
1850,pubchem:5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,graph_pubchem:5327
1851,pubchem:5328,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,graph_pubchem:5328
1852,pubchem:5329,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,graph_pubchem:5329
1853,pubchem:5330,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,graph_pubchem:5330
1854,pubchem:5331,CC1(OC2C3C(COC2(O1)COS(=O)(=O)N)OS(=O)(=O)O3)C,graph_pubchem:5331
1855,pubchem:5332,COC1=NC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,graph_pubchem:5332
1856,pubchem:5333,C1=CC(=CC=C1N)S(=O)(=O)N,graph_pubchem:5333
1857,pubchem:5334,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)[N+](=O)[O-],graph_pubchem:5334
1858,pubchem:5335,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N,graph_pubchem:5335
1859,pubchem:5336,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,graph_pubchem:5336
1860,pubchem:5337,C1=CC=C2C(=C1)N=CC(=N2)[N-]S(=O)(=O)C3=CC=C(C=C3)N,graph_pubchem:5337
1861,pubchem:5339,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,graph_pubchem:5339
1862,pubchem:5340,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,graph_pubchem:5340
1863,pubchem:5341,C1=CC(=CC=C1N)S(=O)(=O)N=C(N)S,graph_pubchem:5341
1864,pubchem:5343,CC1=CC(=NC(=N1)C)NS(=O)(=O)C2=CC=C(C=C2)N,graph_pubchem:5343
1865,pubchem:5344,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,graph_pubchem:5344
1866,pubchem:5345,C1=CC(=C(C=C1C2(C3=C(C(=C(C(=C3Br)Br)Br)Br)C(=O)O2)C4=CC(=C(C=C4)O)S(=O)(=O)O)S(=O)(=O)O)O,graph_pubchem:5345
1867,pubchem:5346,CCCCCCCCCCCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CS(=O)(=O)O)O)O)O)OC(=O)CCCCCCCCCCCCCCC,graph_pubchem:5346
1868,pubchem:5347,CCCCCCCCCCCCCCCC(=O)OC(COC1C(C(C(C(O1)CS(=O)(=O)O)O)O)O)COC(=O)CCCCCCCCCCCCCC=CCC,graph_pubchem:5347
1869,pubchem:5349,CCCCCCCCCCCCCCCC(=O)OC(COC1C(C(C(C(O1)CS(=O)(=O)O)O)O)O)COC(=O)CCCCCCCC=CCC=CCC=CCC,graph_pubchem:5349
1870,pubchem:5350,CS(=O)CCCCN=C=S,graph_pubchem:5350
1871,pubchem:5351,C1=CC(=CC=C1NCS(=O)O)S(=O)(=O)C2=CC=C(C=C2)NCS(=O)O,graph_pubchem:5351
1872,pubchem:5352,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,graph_pubchem:5352
1873,pubchem:5353,COC1=C(C=CC(=C1)S(=O)C)C2=NC3=C(N2)C=CC=N3,graph_pubchem:5353
1874,pubchem:5354,CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O,graph_pubchem:5354
1875,pubchem:5355,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,graph_pubchem:5355
1876,pubchem:5357,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)CC)OC,graph_pubchem:5357
1877,pubchem:5358,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,graph_pubchem:5358
1878,pubchem:5359,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O,graph_pubchem:5359
1879,pubchem:5360,CC1=C(C=C(C=C1)C(=O)NC2=C3C(=CC(=CC3=C(C=C2)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])NC(=O)C4=CC(=CC=C4)NC(=O)NC5=CC=CC(=C5)C(=O)NC6=C(C=CC(=C6)C(=O)NC7=C8C(=CC(=CC8=C(C=C7)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])C.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],graph_pubchem:5360
1880,pubchem:5361,CC1=C(C=C(C=C1)C(=O)NC2=C3C(=CC(=CC3=C(C=C2)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)NC(=O)C4=CC(=CC=C4)NC(=O)NC5=CC=CC(=C5)C(=O)NC6=C(C=CC(=C6)C(=O)NC7=C8C(=CC(=CC8=C(C=C7)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)C,graph_pubchem:5361
1881,pubchem:5362,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O,graph_pubchem:5362
1882,pubchem:5365,CC(CC(C(=O)O)N)C(=O)O,graph_pubchem:5365
1883,pubchem:5368,CC1=NC=CC(=C1)CN2C(=C(C3=C(C2=O)C(=NC=C3)OCC4=NC=CC=N4)C5=CC(=C(C(=C5)OC)OC)OC)C(=O)OC,graph_pubchem:5368
1884,pubchem:5369,COC1=CC(=CC(=C1OC)OC)C2=C(N(C(=O)C3=C2C=CC(=C3)OCC4=CC=CC=N4)C5=CC=C(C=C5)N)C(=O)OC,graph_pubchem:5369
1885,pubchem:5371,CC(C)C(CCC(C)C1CCCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C)O,graph_pubchem:5371
1886,pubchem:5372,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,graph_pubchem:5372
1887,pubchem:5373,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OC4C5=CC=CC=C5C(=O)O4)C,graph_pubchem:5373
1888,pubchem:5374,C=CCN1CCC2=C(CC1)SC(=N2)N,graph_pubchem:5374
1889,pubchem:5375,CN1C(=O)CC(NC1=O)C(=O)NC(CC2=CN=CN2)C(=O)N3CCCC3C(=O)N,graph_pubchem:5375
1890,pubchem:5376,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,graph_pubchem:5376
1891,pubchem:5377,CCC(=C(C1=CC=C(C=C1)OCCN(C)C)C2=CC(=CC=C2)O)C3=CC=CC=C3,graph_pubchem:5377
1892,pubchem:5378,C1CC2CC1C3C2C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5,graph_pubchem:5378
1893,pubchem:5379,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,graph_pubchem:5379
1894,pubchem:5380,CCCCOC(=O)C(=O)NC1=CC=CC(=C1)C2=NNN=N2,graph_pubchem:5380
1895,pubchem:5381,CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,graph_pubchem:5381
1896,pubchem:5382,C1=CC(=CC=C1OC2=C(C=C(C=N2)Cl)Cl)OC3=C(C=C(C=N3)Cl)Cl,graph_pubchem:5382
1897,pubchem:5383,CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,graph_pubchem:5383
1898,pubchem:5384,CC(C)(CN=[CH-])OC.CC(C)(CN=[CH-])OC.CC(C)(CN=[CH-])OC.CC(C)(CN=[CH-])OC.CC(C)(CN=[CH-])OC.CC(C)(CN=[CH-])OC.[Tc+6],graph_pubchem:5384
1899,pubchem:5385,CC(C)(CN=C)OC,graph_pubchem:5385
1900,pubchem:5386,C1CC(OC1)N2C=C(C(=O)NC2=O)F,graph_pubchem:5386
1901,pubchem:5387,CC1=C2C(=CS1)C(=O)NC3=CC=CC=C3N2C(=O)CN4CCN(CC4)C,graph_pubchem:5387
1902,pubchem:5388,C[N+]1(CCCCC1CO)CCC(=O)NC2=CC3=C(C=C2)C(=O)C4=C(C3=O)C=CC(=C4)NC(=O)CC[N+]5(CCCCC5CO)C,graph_pubchem:5388
1903,pubchem:5389,C1CCN(CC1)CCC(=O)NC2=CC3=C(C=C2)C(=O)C4=C(C3=O)C=CC(=C4)NC(=O)CCN5CCCCC5,graph_pubchem:5389
1904,pubchem:5390,C1CCN(CC1)CCC(=O)NC2=CC3=C(C=C2)C=C4C=CC(=CC4=N3)NC(=O)CCN5CCCCC5,graph_pubchem:5390
1905,pubchem:5391,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,graph_pubchem:5391
1906,pubchem:5392,COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC,graph_pubchem:5392
1907,pubchem:5393,CCOC(=O)C(CCC1=CC=CC=C1)NC2CSC(CN(C2=O)CC(=O)O)C3=CC=CS3,graph_pubchem:5393
1908,pubchem:5394,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,graph_pubchem:5394
1909,pubchem:5395,CC1(CC(CC(N1O)(C)C)O)C,graph_pubchem:5395
1910,pubchem:5396,COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O,graph_pubchem:5396
1911,pubchem:5397,CN1C(=C(NC2=CC=CC=N2)O)C(=O)C3=C(S1(=O)=O)C=CS3,graph_pubchem:5397
1912,pubchem:5398,CC1C(=O)NC(C(=O)N(C(=CC2=CC=CC=C2)C(=O)NCC(=O)N1C)C)CC(C)C,graph_pubchem:5398
1913,pubchem:5399,CC(=CCCC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C)C,graph_pubchem:5399
1914,pubchem:5400,CN(C)CC1CC2=CC=CC=C2C1=O,graph_pubchem:5400
1915,pubchem:5401,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,graph_pubchem:5401
1916,pubchem:5402,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,graph_pubchem:5402
1917,pubchem:5403,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,graph_pubchem:5403
1918,pubchem:5404,CC(C)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl,graph_pubchem:5404
1919,pubchem:5405,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,graph_pubchem:5405
1920,pubchem:5406,CCN(CC)C(=O)NC1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)C,graph_pubchem:5406
1921,pubchem:5407,CC12CCC3C(C1CCC(=O)O2)CCC4=CC(=O)C=CC34C,graph_pubchem:5407
1922,pubchem:5408,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,graph_pubchem:5408
1923,pubchem:5409,CCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,graph_pubchem:5409
1924,pubchem:5410,CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,graph_pubchem:5410
1925,pubchem:5411,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,graph_pubchem:5411
1926,pubchem:5412,CC1(C2CC3C(C(=O)C(=C(N)O)C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O,graph_pubchem:5412
1927,pubchem:5413,CC[N+](CC)(CC)CC,graph_pubchem:5413
1928,pubchem:5414,CCCCCCCCOCCOCCOCCOCCO,graph_pubchem:5414
1929,pubchem:5415,CSCCC(C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)N)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,graph_pubchem:5415
1930,pubchem:5416,[Kr],graph_pubchem:5416
1931,pubchem:5417,COC1=C(C2=C(CC3C4=CC(=C(C=C4CCN3C2)OC)OC)C=C1)OC,graph_pubchem:5417
1932,pubchem:5418,COC1=C(C=C(C=C1)CC2C3=CC(=C(C=C3CCN2)OC)OC)OC,graph_pubchem:5418
1933,pubchem:5419,C1CC(C2=CC=CC=C2C1)C3=NCCN3,graph_pubchem:5419
1934,pubchem:5420,CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C,graph_pubchem:5420
1935,pubchem:5421,CN(C)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](C)C)C=C3O2)C4=C(C=C(C=C4)N)C(=O)O,graph_pubchem:5421
1936,pubchem:5422,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC,graph_pubchem:5422
1937,pubchem:5423,CCCCCC=CCC(C=CC=CCCC(=O)O)O,graph_pubchem:5423
1938,pubchem:5424,C1(=C(C(=O)C(=C(C1=O)O)O)O)O,graph_pubchem:5424
1939,pubchem:5425,C(C(C(=O)O)O)(C(=O)O)N,graph_pubchem:5425
1940,pubchem:5426,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,graph_pubchem:5426
1941,pubchem:5427,CCCCCC(=O)OC1C2C(=C(C1OC(=O)C(=CC)C)C)C3C(C(CC2(C)OC(=O)C)OC(=O)CCC)(C(C(=O)O3)(C)O)O,graph_pubchem:5427
1942,pubchem:5428,CCCCCCCC(=O)OC1C2C(=C(C1OC(=O)C(=CC)C)C)C3C(C(CC2(C)OC(=O)C)OC(=O)CCC)(C(C(=O)O3)(C)O)O,graph_pubchem:5428
1943,pubchem:5429,CN1C=NC2=C1C(=O)NC(=O)N2C,graph_pubchem:5429
1944,pubchem:5433,CS(=O)(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O,graph_pubchem:5433
1945,pubchem:5434,CS(=O)(=O)C1=CC=C(C=C1)C(C(COC(=O)CN)NC(=O)C(Cl)Cl)O,graph_pubchem:5434
1946,pubchem:5435,CCCC(C)C1(C(=NC(=NC1=O)S)[O-])CC=C,graph_pubchem:5435
1947,pubchem:5436,CCCC(C)C1(C(=O)NC(=NC1=O)S)CC=C,graph_pubchem:5436
1948,pubchem:5437,C1C(=O)NC(=O)S1,graph_pubchem:5437
1949,pubchem:5438,C1=CC2=C(N=C1)SC(=C2)C(=[NH2+])N,graph_pubchem:5438
1950,pubchem:5443,C1=CC=C(C(=C1)C(=O)O)S,graph_pubchem:5443
1951,pubchem:5445,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=N)S,graph_pubchem:5445
1952,pubchem:5446,CC1(C2CCC1(C(=S)C2)C)C,graph_pubchem:5446
1953,pubchem:5447,C(CSCCO)O,graph_pubchem:5447
1954,pubchem:5450,C1CCC(CC1)N=C(N2CCC(CC2)C3=CN=CN3)S,graph_pubchem:5450
1955,pubchem:5451,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)SCC(=O)N)O)O)N,graph_pubchem:5451
1956,pubchem:5452,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,graph_pubchem:5452
1957,pubchem:5453,C1CN1P(=S)(N2CC2)N3CC3,graph_pubchem:5453
1958,pubchem:5454,CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,graph_pubchem:5454
1959,pubchem:5455,CN(C)C(=S)SSC(=S)N(C)C,graph_pubchem:5455
1960,pubchem:5456,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2,graph_pubchem:5456
1961,pubchem:5457,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2,graph_pubchem:5457
1962,pubchem:5460,CC1CCC2(C(C1(CCC(=CCC3C(CC(=O)O3)CO)C)COC(=O)C)CCCC2=C)C,graph_pubchem:5460
1963,pubchem:5461,CCCCCC(C=CC1C(C(CC(O1)O)O)CC=CCCCC(=O)O)O,graph_pubchem:5461
1964,pubchem:5462,CC1C(C2(C3C4C1(C5C=C(C(=O)C5(C(C6(C4O6)CO)O)O)C)OC(O3)(O2)C7=CC=CC=C7)C(=C)C)OC(=O)C=CC8=CC=CC=C8,graph_pubchem:5462
1965,pubchem:5463,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)OP(=O)(O)O,graph_pubchem:5463
1966,pubchem:5464,CC1=CN(C(=O)NC1=O)C2CC3C(O2)COP(=O)(O3)O,graph_pubchem:5464
1967,pubchem:5466,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C,graph_pubchem:5466
1968,pubchem:5467,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC,graph_pubchem:5467
1969,pubchem:5468,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,graph_pubchem:5468
1970,pubchem:5469,C1CN(CCN1CCO)C(=O)CN2C3=C(C=CC(=C3)Cl)SC2=O,graph_pubchem:5469
1971,pubchem:5471,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)O)C(=O)O)C,graph_pubchem:5471
1972,pubchem:5472,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,graph_pubchem:5472
1973,pubchem:5473,C[N+]1(CCOCC1)CCC(C2=CC=CC=C2)(C3=CC=CS3)O,graph_pubchem:5473
1974,pubchem:5474,CC(C)(C)NCC(COC1=CN(C(=O)C2=CC=CC=C21)C)O,graph_pubchem:5474
1975,pubchem:5475,CCN(CC)CCOC1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)OCCN(CC)CC,graph_pubchem:5475
1976,pubchem:5476,C[N+]1(CC(CC(=C(C2=CC=CS2)C3=CC=CS3)C1)OC)C,graph_pubchem:5476
1977,pubchem:5477,C1CN(CCC1N2C3=CC=CC=C3N=C2S)CCCC(=O)C4=CC=C(C=C4)F,graph_pubchem:5477
1978,pubchem:5478,CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O,graph_pubchem:5478
1979,pubchem:5479,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,graph_pubchem:5479
1980,pubchem:5480,CCOC(=O)C1=C(SC2=C1CCN(C2)CC3=CC=CC=C3)N,graph_pubchem:5480
1981,pubchem:5481,CC1CC2(C3C4C1(C5C=C(C(=O)C5(CC(=C4)COC(=O)CC6=CC=C(C=C6)O)O)C)OC(O3)(O2)CC7=CC=CC=C7)C(=C)C,graph_pubchem:5481
1982,pubchem:5482,C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl,graph_pubchem:5482
1983,pubchem:5483,CC(C(=O)NCC(=O)O)S,graph_pubchem:5483
1984,pubchem:5484,CN1CCCC(=C(C2=CC=CS2)C3=CC=CS3)C1,graph_pubchem:5484
1985,pubchem:5485,C[N+]12CCCCC1CCC(=C(C3=CC=CS3)C4=CC=CS4)C2,graph_pubchem:5485
1986,pubchem:5486,CCCCS(=O)(=O)NC(CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O,graph_pubchem:5486
1987,pubchem:5487,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,graph_pubchem:5487
1988,pubchem:5488,C1=CC=C2C(=C1)C(=CN2)C=NNC(=O)C3=CC=NC=C3,graph_pubchem:5488
1989,pubchem:5489,CC(C)C(C(=O)NC(CC1=CC=CC=C1)CO)NC(=O)C(C)NC(=O)OCC2=CC=CC=C2,graph_pubchem:5489
1990,pubchem:5490,CCN(CC)CCCCCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC,graph_pubchem:5490
1991,pubchem:5491,COC1=CC(=C(C=C1)C=CC2=CC(=CC(=C2)OC)OC)OC,graph_pubchem:5491
1992,pubchem:5492,C[N+](C)(C)C1=CC=CC(=C1)C(=O)C(F)(F)F,graph_pubchem:5492
1993,pubchem:5493,CC(=C1C(=O)C(NC1=O)CC2=CC=CC=C2)NC3=CC=CC=C3,graph_pubchem:5493
1994,pubchem:5494,CCN(CC)CCCCCCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC,graph_pubchem:5494
1995,pubchem:5495,CCOCN1C(=C(C(=O)NC1=O)C(C)C)SC2=CC=CC=C2,graph_pubchem:5495
1996,pubchem:5496,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N,graph_pubchem:5496
1997,pubchem:5497,CCN(CC)C(=O)C1=CN=CC=C1,graph_pubchem:5497
1998,pubchem:5498,CC1=CC=C(C=C1)C(C)OC(=O)C2CCC(C2(C)C)(C)C(=O)O,graph_pubchem:5498
1999,pubchem:5499,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OCCC(=O)O)C,graph_pubchem:5499
2000,pubchem:5500,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C3=CN=CC=C3)C,graph_pubchem:5500
2001,pubchem:5501,CCOC(=O)NNC1=NN=CC2=CC=CC=C21,graph_pubchem:5501
2002,pubchem:5502,CCC1C(=NN=C(C2=CC(=C(C=C12)OC)OC)C3=CC(=C(C=C3)OC)OC)C,graph_pubchem:5502
2003,pubchem:5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,graph_pubchem:5503
2004,pubchem:5504,C1CN=C(N1)CC2=CC=CC=C2,graph_pubchem:5504
2005,pubchem:5505,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,graph_pubchem:5505
2006,pubchem:5506,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=C(C=C2)C4CCC3C4,graph_pubchem:5506
2007,pubchem:5507,CC1=C(C=CC(=C1)NC2=CC=CC=C2C(=O)O)Cl,graph_pubchem:5507
2008,pubchem:5508,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-],graph_pubchem:5508
2009,pubchem:5509,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O,graph_pubchem:5509
2010,pubchem:5510,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2,graph_pubchem:5510
2011,pubchem:5511,CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2,graph_pubchem:5511
2012,pubchem:5513,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)C)C)C)NC1,graph_pubchem:5513
2013,pubchem:5514,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,graph_pubchem:5514
2014,pubchem:5516,CN(C)CCOC1=CC=C(C=C1)C(=C(CCCl)C2=CC=CC=C2)C3=CC=CC=C3,graph_pubchem:5516
2015,pubchem:5517,C1CN(CC1N)C2=C(C=C3C(=O)C(=CN(C3=N2)C4=C(C=C(C=C4)F)F)C(=O)O)F,graph_pubchem:5517
2016,pubchem:5518,CC1(C(C2(C(C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)C(Cl)Cl)C,graph_pubchem:5518
2017,pubchem:5519,C1=CC=NC(=C1)CN(CCN(CC2=CC=CC=N2)CC3=CC=CC=N3)CC4=CC=CC=N4,graph_pubchem:5519
2018,pubchem:5520,CP(=O)(C1=CC[NH2+]CC1)[O-],graph_pubchem:5520
2019,pubchem:5521,CP(=O)(C1=CCNCC1)O,graph_pubchem:5521
2020,pubchem:5522,CCCCNC1=C2C=NN(C2=NC(=C1C(=O)OCC)C)CC,graph_pubchem:5522
2021,pubchem:5523,CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O,graph_pubchem:5523
2022,pubchem:5525,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCCC3CC2C(=O)O,graph_pubchem:5525
2023,pubchem:5527,COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC,graph_pubchem:5527
2024,pubchem:5528,CC12CCC(C1(C)C=O)CC2=O,graph_pubchem:5528
2025,pubchem:5529,CC(=CCNC1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O)CO,graph_pubchem:5529
2026,pubchem:5530,C1C(C1N)C2=CC=CC=C2,graph_pubchem:5530
2027,pubchem:5531,CCN(CC)C1=CC(=NC2=NC=NN12)C,graph_pubchem:5531
2028,pubchem:5532,C1CC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C1)CC3=CC=CC=C3)CC4=CC=CC=C4)CCCCCC(=O)C5CO5,graph_pubchem:5532
2029,pubchem:5533,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,graph_pubchem:5533
2030,pubchem:5534,C1CCN(C1)CC#CCN2CCCC2,graph_pubchem:5534
2031,pubchem:5535,C1=CC2=C(C=C(C(=C2N=C1)O)C(=O)NCCN(CCNC(=O)C3=CC(=C4C=CC=NC4=C3O)S(=O)(=O)O)CCNC(=O)C5=CC(=C6C=CC=NC6=C5O)S(=O)(=O)O)S(=O)(=O)O,graph_pubchem:5535
2032,pubchem:5536,CCOC1=CC(=C(C=C1C(=O)CCC(=O)O)OCC)OCC,graph_pubchem:5536
2033,pubchem:5537,CC1=CC(=C(C(=C1)C)N=C2C=C3C4=CC(=C(C=C4CCN3C(=O)N2C)OC)OC)C,graph_pubchem:5537
2034,pubchem:5539,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)OC2=C(C3=C(C(=C2C)C)OC(CC3)(C)CCCC(C)CCCC(C)CCCC(C)C)C)C)C,graph_pubchem:5539
2035,pubchem:5540,B(C(CCCSC(=N)N)NC(=O)C1CCCN1C(=O)C(CC2=CC=CC=C2)NC(=O)CC)(O)O,graph_pubchem:5540
2036,pubchem:5541,CC(=O)OCC(COC(=O)C)OC(=O)C,graph_pubchem:5541
2037,pubchem:5542,CCCC=CCC=CC=CC=NNN=O,graph_pubchem:5542
2038,pubchem:5543,CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl,graph_pubchem:5543
2039,pubchem:5544,CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O,graph_pubchem:5544
2040,pubchem:5545,CC(CNC(=O)C1=CC=CC=C1)C(=O)OCC(=O)C23C(CC4C2(CC(C5(C4CCC6=CC(=O)C=CC65C)F)O)C)OC(O3)(C)C,graph_pubchem:5545
2041,pubchem:5546,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,graph_pubchem:5546
2042,pubchem:5548,C#CC(C=CCCCCCCCCCCC=CCCCCCCCCC(C#CC#CC#CCO)O)O,graph_pubchem:5548
